Hour,Temperature,Humidity,Wind_speed,Visibility,Dew_point,Solar_radiation,Rainfall,Day_of_week,Month,Is_holiday,Bike_rentals,High_demand
17,22.25766623898692,29,0.5716472930930626,2124.7088438425208,2.0621039936057133,251.9878650349014,4.948152291799861,1,6,0,2091,1
18,19.810092317367133,54,1.5460913741720839,1836.663376245478,1.629145537836465,76.1855801812052,0.5035965188190926,2,7,0,2073,1
19,17.238840242791312,99,9.690828105307721,2062.376049831967,9.97077391975282,10.543237553583362,0.9796529742120214,3,8,0,2433,1
20,7.095255445546881,21,3.897256187171888,2757.7224041761237,12.585143603776396,88.84055972390608,3.2961873712652356,4,9,1,1361,0
21,19.714683571359956,43,0.20487822709239417,2190.8670844812546,2.5523645477472634,150.68615334799867,1.7810271023450404,5,10,0,1637,1
22,33.82024496475034,93,2.4508832161549785,1813.3157874984577,-4.891826292738791,9.797465867433585,0.6227860623812403,6,11,1,1342,0
23,28.454200461549775,57,0.848010597989943,1749.9010914520022,15.195521822791227,18.953640263042438,1.3374641385524997,0,12,0,1098,0
0,30.93186626639397,41,0.014013503869448923,1915.0738211611347,4.237271270426539,1.2366815970172138,0.13712072973823855,1,1,0,1221,0
1,9.887843235688148,45,1.0332882671115646,2818.36998091532,18.842574518857347,90.05467696480576,0.717652714351435,2,2,1,1134,0
2,5.103951797414192,62,0.5351169586353369,1908.3496452369013,-12.964687180521302,217.80197046530105,0.3271997473833588,3,3,0,1362,0
3,13.742130799003519,74,3.4170724922087556,1990.102827739646,6.563225770266563,111.06746958714406,0.1757396903527075,4,4,0,1501,1
4,15.557249122886946,58,0.8229581380848578,1758.8432145318486,20.348850671009664,401.96130931234313,0.5556153861685674,5,5,0,1860,1
5,25.941915184709487,48,3.5149908163979378,2549.4916787209822,2.1738869164947343,6.510791254317421,0.14042890234217442,6,6,0,1405,0
6,-1.9246462971481932,39,0.0011962353430257713,2979.9186273723376,3.1960526133229115,233.30554876701578,1.200595540953714,0,7,0,1378,0
7,30.295503194606137,60,0.7358160272318849,2225.306524715694,7.36409353272271,168.23758091675666,0.6092473869598961,1,8,0,1714,1
8,13.419921014210106,73,0.5519423978812442,2041.3864518927128,0.5296334489203414,37.722978394667784,0.757460943095573,2,9,0,1369,0
9,10.731189300525799,39,0.5320169318002256,2018.3914165871174,2.503424543578137,363.16130044062504,0.15826439132738612,3,10,0,1955,1
10,4.878956247398325,38,0.14124544029252567,807.8466056071272,2.2974792464687757,33.958993904862766,0.15055741461981867,4,11,0,1564,1
11,-1.5485667186576926,85,0.41435407050233714,2372.5754321424088,-0.019365875410986,220.09741125196663,0.8756658013940403,5,12,0,1150,0
12,23.231705839619146,49,1.6218334970993258,2067.083207997922,14.830852401604476,212.65212169929632,4.200355144423824,6,1,0,1520,1
13,15.733179671884038,72,0.6888183054948225,2214.1710253303627,8.688624258371481,141.74037452967463,0.1012031508623176,0,2,1,1841,1
14,2.100391002589461,53,1.0804909573190713,1644.2689029581475,7.005025856826416,82.88992629497365,0.33649623690131114,1,3,0,1316,0
15,2.0492122793638394,41,0.9459902156296486,1807.7715605114543,11.468568055120933,12.78364960794119,2.0360688180477564,2,4,0,1116,0
16,11.642153007098717,86,4.173414546591069,1794.4875317484134,2.885153334372265,75.92265885132741,0.0750167058173696,3,5,0,965,0
17,31.69021525289393,25,4.714061417470509,2510.8114920365197,-1.1936305468232042,44.12937397023202,2.0865525359119466,4,6,0,1623,1
18,12.404086486363951,98,1.3583188209264163,1810.6200816984533,0.17900556308354076,157.12611726629441,0.742938410715751,5,7,0,1706,1
19,-0.031429531181061066,46,0.8014207107108142,3000.0,5.014264328836871,141.93516065507455,0.5246993772955549,6,8,0,1759,1
20,12.542569359140558,29,0.225891094392862,2215.431209507519,-3.473693666983216,241.47745100867786,0.3706008383039394,0,9,0,1280,0
21,12.272764302523296,92,6.132433058149838,1362.1586700021342,0.9979118673065956,1.4941228746144877,0.3525650555802808,1,10,1,1148,0
22,-10.0,67,0.12423372722435766,1935.7268533740216,0.8710668650285225,165.60223992203117,0.36499889559807286,2,11,0,1407,0
23,14.457051334821879,89,0.7066476378093409,1674.1624389217923,21.99644983863211,278.8101272086587,2.161112275524129,3,12,0,1165,0
0,12.69065469791322,78,0.7078323661283407,902.8087650899879,-15.0,155.73220896794865,1.2866127686947484,4,1,0,1077,0
1,21.962063648134183,78,0.7725055633641055,2799.735470056895,3.563042228754934,13.948560940955138,1.10782360638715,5,2,0,1658,1
2,33.48956094945345,21,0.3589396774734222,2351.571271110002,18.805550342518167,8.477290769525366,1.6032031338824717,6,3,0,826,0
3,26.265650295477574,48,3.0572042471916068,2266.603658949656,5.974755713059632,2.106556907537269,0.29721357053988673,0,4,1,1177,0
4,12.311113094451695,87,0.2613517742781785,2082.701830149852,11.027339787368742,99.08667292255456,0.9624467501687167,1,5,0,1329,0
5,3.9347409125832975,84,2.0152044594901333,1308.9912156537812,5.798610520798143,99.33679397790769,0.6163088116846973,2,6,0,1262,0
6,40.0,45,0.2644268697811425,1758.1914302222817,-0.3386670497318427,433.6190484030294,1.525288120544028,3,7,0,1475,1
7,15.592184340144883,29,0.14629362632262682,2420.8903873920062,-12.935327476071304,50.756955402604895,0.3699861613607504,4,8,0,2060,1
8,15.139292919129462,72,4.803253533429852,1474.3899851087485,6.643645496290423,40.33268232158878,1.0305199497746538,5,9,0,2181,1
9,14.758749128899968,98,0.42176002943335594,734.1153418745932,-1.2048528368191294,97.92969001559942,2.138872376790419,6,10,0,1701,1
10,16.980847607678548,78,3.4435359241561363,1886.446996109537,-1.40268324932243,174.6453496424878,0.5144161891292491,0,11,0,2172,1
11,13.556395880760576,41,1.573293833285337,1929.1212229862308,1.008101952167105,276.1038871664994,0.06894510909273002,1,12,1,1246,0
12,9.263379931197637,70,0.16210889777456494,2067.7817082073548,18.958891252987947,162.51820341301345,0.7257753826173142,2,1,0,990,0
13,9.531410587596078,67,6.222205059323763,2364.259321757268,24.238700338031784,55.63007548121494,0.42460586083639906,3,2,0,1380,0
14,14.672467297840017,40,0.5672769629041624,2318.8029061156044,6.737663500227207,100.76229812534136,1.1154290425985658,4,3,0,1562,1
15,9.56575228866235,41,3.927165624308441,2129.384902621961,1.2818622087061784,194.00228005644803,3.016607140365121,5,4,0,1066,0
16,7.871542173228356,49,0.3697937540554233,2597.7656940433544,-4.417811339609683,67.4540735682701,0.6647702764788284,6,5,0,1374,0
17,16.06430227691897,44,3.847515031146406,1240.5151095933427,8.748321292368553,24.4222463439868,0.6277157397354652,0,6,0,2339,1
18,12.450227825791448,47,0.026634186152748894,2252.290907238695,19.26324480052115,18.599642856894747,1.0630081078436608,1,7,0,1794,1
19,30.039929885826886,84,1.4339801804351155,2313.269181668471,3.021276903798746,0.01577570210412414,0.10925420132684735,2,8,0,1644,1
20,-10.0,64,2.9345106688607547,1380.2188569598802,-14.031968326025794,126.66925182079001,0.292367952626696,3,9,0,1065,0
21,25.91506851922462,87,5.46045412460405,1248.5646956588052,10.36039737452419,11.776739573042704,2.5130509161422525,4,10,0,1120,0
22,27.46085192497629,26,4.798239040309607,1627.0289367621995,12.883197691600396,27.950109435790154,1.1084887407425936,5,11,0,1274,0
23,-5.733902324081495,68,3.4254330773195676,1669.229278742354,-7.686765123086779,35.3645724549773,0.013535233367736784,6,12,0,1397,0
0,11.573124059196513,28,4.38193269584141,2376.7097317512153,6.411873469303623,82.18442434365168,0.2289421715629671,0,1,0,1283,0
1,11.285591340042085,55,0.44433726799383616,1692.7306081544525,8.60980812908879,50.74268682441945,1.1483402804514495,1,2,1,1106,0
2,0.9248830528217873,20,0.6686650827980435,1571.8257408593981,4.4151415839284915,112.29274979552903,1.4456164425014955,2,3,0,1283,0
3,7.221833124091247,29,0.6820771628239501,1694.1831316527205,-1.3261673526828295,5.724640994188313,1.8317041778888672,3,4,0,1334,0
4,3.8942415453417123,55,0.9465906611153572,2559.316167077106,13.12749778850845,13.231977751457466,0.3455609387652444,4,5,0,1291,0
5,32.52270443423623,92,0.9995098296115927,2006.521687188476,1.7729620322505393,69.15714297741009,2.67406329909363,5,6,0,972,0
6,24.35678393147461,65,1.5729620576698071,1910.3744873215442,-6.881489301599457,41.092717986997194,0.8050778851120395,6,7,0,1658,1
7,27.715550949941587,51,0.3484205170773817,1944.9972506494742,-11.395795885357447,35.071184823128675,1.192502251338438,0,8,0,1773,1
8,22.21672064043235,51,2.350425171093756,2646.0301671632615,15.086796159994478,6.938017401909824,0.9081709437094974,1,9,0,1822,1
9,3.709482287827708,25,0.36680397482875743,1625.414136698379,9.933311811768945,226.06677761391882,0.13095192764904315,2,10,0,1193,0
10,9.754797337202262,67,0.7430217137454463,2657.754145470052,5.7037883770333515,117.70666633170663,3.299941080172577,3,11,0,1429,0
11,19.89374561227918,57,1.3997198437822864,2105.248149460752,1.4778029051935717,12.967387877252856,0.13110642654047444,4,12,0,1819,1
12,2.7787219110805452,36,3.18359447156223,1919.7903090123261,0.7680126863749841,6.725790356152507,0.2942126253838763,5,1,0,1331,0
13,22.12998430172388,93,2.690068636387124,3000.0,-3.6058931875328906,368.3793745530617,1.6800099599293512,6,2,0,1464,1
14,12.59674601841865,46,2.0742877056557782,1472.1802551007017,1.5483548435209213,114.31052330108027,0.9638986191488146,0,3,0,1333,0
15,11.251791924504024,73,0.3386683437281195,1823.1571202164969,-11.960697720961395,54.035068195446165,1.821080141850594,1,4,0,1218,0
16,22.109599682034915,69,1.5839265184123035,1383.7843804179997,-0.8885092277481137,120.97596517287141,0.72512545541678,2,5,0,1375,0
17,19.4426331148604,54,0.1830171341590901,2476.2309852680846,2.5124998691912492,141.1947759685977,0.4731979020941387,3,6,0,2395,1
18,11.390338341809201,44,0.9475837569686868,2844.5944668258394,9.879040377523351,151.3955940063233,2.5490676364123424,4,7,1,1583,1
19,26.59329803364248,47,1.0672215918468255,2834.9613907023195,4.6805882930130895,64.98526720769804,0.0369257587921011,5,8,0,1548,1
20,4.189366724001026,34,0.08125119312718007,2611.9743765730022,11.359384911004472,56.19132518040482,1.938846696546559,6,9,0,1092,0
21,21.159356069442637,23,0.6403777447540951,1901.189766102017,15.793080840907436,1.108934439446762,0.26242738720380515,0,10,0,1308,0
22,20.931012579683838,92,6.23126111653828,1817.3795112550767,13.465360750592813,261.12472516036956,1.8887307911414803,1,11,1,1780,1
23,11.904535606860097,46,6.142317643496284,1164.4151137529675,8.764078779028454,92.45948114748997,0.1498891553547604,2,12,0,1259,0
0,18.26133022242118,45,0.868738846786406,3000.0,5.094901433446274,22.70937646311218,0.8680220457711124,3,1,0,1665,1
1,2.48886423614697,38,0.08811300010484456,2234.489039074234,-2.8463040673084734,252.07836338190188,2.190220434814339,4,2,0,1412,0
2,24.240270192069012,36,0.3946956297242957,1754.0215475652585,10.91955241103453,246.43031876021269,0.6415792529954302,5,3,0,1421,0
3,13.150978635570109,62,0.9958773481472859,2664.0284444934837,18.437979057772232,452.67439563665164,1.3726545035760283,6,4,0,1066,0
4,9.772769794809605,60,5.904567863827641,1513.6177416199996,7.7368483172033455,207.19223866240446,1.6330731257778892,0,5,0,996,0
5,25.490092258368893,61,0.3044362450926456,2203.311017111337,20.338073187408984,611.2226534467454,1.333679932937796,1,6,0,1126,0
6,7.956563094572408,69,2.8837481310976556,1913.6854328545826,-7.20457366448867,28.062197121967543,2.594673350097134,2,7,0,1154,0
7,0.9153870363644039,59,0.23010923594385854,2319.3385699401506,-4.233307078236331,184.67411480823958,0.5920975584016177,3,8,0,1691,1
8,-0.5662917352390373,58,7.953931471564043,1968.2132304069394,11.841612061986101,173.176549589878,0.19010227522738088,4,9,0,1544,1
9,21.060099513456397,42,0.9612929247672664,1274.536054444388,7.114321681226008,26.258675620389578,0.04899180138445274,5,10,1,1935,1
10,2.19570647503717,71,2.9853956311125174,2037.788186335019,15.510257412574461,10.362596419680505,0.2829730037239622,6,11,0,1549,1
11,32.54794181984364,66,0.8388981070331176,2524.432070937681,4.8762268741860835,388.34605089265955,0.15454784654780215,0,12,0,1702,1
12,-5.8192940788372205,82,1.9759434109241534,1985.3917970730074,-1.9438033802266554,35.10117977512667,0.816329434023146,1,1,0,1224,0
13,31.964563682900383,88,0.42642625503133375,2387.557560794543,3.29125406235966,204.71043926618339,0.20450009708457667,2,2,0,1066,0
14,17.110174672026183,62,0.31569739651275086,1477.2352571629735,-7.261471767389873,0.4135694883399153,0.03971188934150398,3,3,0,2008,1
15,14.032868881296077,67,5.5633118771487835,1986.869603365074,-4.028725384776276,2.1248976118538696,0.03665343346114031,4,4,0,929,0
16,9.550809131910503,53,4.993487535413324,1687.7447724557114,12.779551983344081,62.71184741059397,1.7812320674758655,5,5,0,1096,0
17,18.99136114352071,59,4.369052016892125,2373.4904200523547,11.98229931575688,27.27470688305863,0.8951408053458413,6,6,0,1957,1
18,14.623652975751517,94,1.9639715773044701,2015.7457811309978,7.904034278448615,117.06711236083069,0.44329985311284337,0,7,0,1374,0
19,26.033018820165214,80,3.303315633987162,2345.036838168306,-8.768620167683755,83.37073902720064,2.2464698489466675,1,8,0,1500,1
20,16.142276486620396,69,0.14307135388085981,2543.855213078933,2.1327713958968917,8.06525074683432,0.07278212530092515,2,9,0,1550,1
21,16.503017614618777,86,0.8153021167871524,2345.8092875606944,-4.799999109280405,17.748721664835244,3.928257714440601,3,10,0,1608,1
22,11.36387787786144,81,0.752889964252741,2136.559217146822,14.412266030302122,49.11035063420396,0.9578728856966233,4,11,0,1198,0
23,14.430543762789325,77,2.0192549910306883,1500.8938707442974,0.3302229314991898,20.53086233204232,0.2026845879449165,5,12,0,1084,0
0,18.078017688920593,52,0.8799819717647553,1998.6069446665495,-3.6859816862523953,157.12867481786523,1.136529440634721,6,1,0,1611,1
1,-2.101683926566256,94,0.32152748652141094,1733.4547989920834,5.238369320971396,53.79745697448446,1.4413051242497497,0,2,0,1127,0
2,1.5181457789428698,35,1.8149943942258158,1827.9680216478866,-0.12123565467689446,9.808909093046157,0.5609665707307205,1,3,0,1363,0
3,22.43264094022715,67,3.3681496561130078,1812.7329246248746,16.869951281629653,66.23132736917418,1.9778428578149905,2,4,0,1629,1
4,16.70865438127942,29,0.9629333414324467,1510.0372126088778,-0.8784871802735266,9.52321820137872,0.16338095657928808,3,5,0,1875,1
5,13.160166636473209,57,0.2837463837159826,1021.330705433005,-6.19382607379705,13.804132471986028,0.3268909015699612,4,6,0,1317,0
6,15.184339330653932,38,0.4380246863178717,1665.9284758361166,-12.223308126060125,27.39235985253725,0.0981558225502443,5,7,0,1828,1
7,18.47581705361671,55,0.5422617517608701,2096.6897259620796,4.7537079806926785,196.2745000026507,0.23683414199333652,6,8,0,2391,1
8,9.602403196906385,78,0.7130573178336337,1325.911477286255,0.5045590891365892,258.51142290954823,0.2727656270595168,0,9,0,1381,0
9,7.216952745976873,82,2.0588912594014857,2007.8411182358122,-6.431236852093814,175.01822808911652,2.496572725661347,1,10,0,1450,1
10,16.958452550976816,96,1.8373144823881058,2950.1342121554826,14.513811690046282,40.658155723238885,0.08132903077957207,2,11,0,2079,1
11,5.21627222384968,65,2.3819806292228454,2511.5282776261197,10.337961179433936,31.806766217738325,0.5575942928625622,3,12,0,1156,0
12,19.08252755714472,22,0.9004082298900202,2821.7707545602643,4.774256968502161,79.66332114741832,0.7601392419179186,4,1,0,1142,0
13,-2.0258360423784048,93,3.4745158848839024,2195.563938466363,15.914609953366933,127.96061052185863,2.289600299517255,5,2,0,1112,0
14,25.291556373256437,84,0.45653245256457403,2583.754911493223,10.300288267188904,501.6571100214452,6.07320344569284,6,3,1,1070,0
15,19.725974824130432,27,1.2661399960139619,1638.0176347661063,-1.5828472121474588,14.10691150139382,1.3999394936299627,0,4,0,1150,0
16,17.560297343138757,70,3.2282851394126926,1677.8298664890078,-3.313761311926129,5.054830777353377,3.53327807514072,1,5,0,1877,1
17,24.82690983945514,92,0.3972888605735621,630.4298969312636,11.543852355630891,118.53338898131567,1.5469380266641315,2,6,0,1917,1
18,31.654744444625766,25,0.23276004659411556,2593.0727370211494,8.170935651738809,178.51361529168835,3.302329201910146,3,7,0,1592,1
19,25.143700650181305,58,4.302888751777288,2770.1619899099433,6.357982143765294,187.30700494441578,1.2285070764297126,4,8,0,1545,1
20,-3.408742313316452,79,0.8399284160453319,1723.411377326365,-1.7719824229512584,113.46443640552093,0.08312449574664514,5,9,0,957,0
21,2.204230332642984,47,2.303204305416183,1873.0241468013824,9.863580536046031,307.9457509334398,0.5140310673699446,6,10,0,989,0
22,8.751814223043212,73,0.05135082950555548,1623.0689431545193,-1.0439910650715936,71.5402530954686,1.0401470332247487,0,11,0,998,0
23,15.260910502108338,56,2.3426684917530642,2191.3267757387457,4.184106763250576,245.12567904842518,0.43188892665709766,1,12,0,1926,1
0,20.17659020469123,28,0.7598909772532582,2562.4662726516203,16.57555317109584,343.61658226885123,0.31935702637332714,2,1,0,1686,1
1,7.742561868465344,75,0.11470926201078474,1128.6140130594795,-0.2866738864811662,187.83470182476088,0.8613274396159082,3,2,0,1081,0
2,16.867667644770783,78,1.88225711294866,2204.719265321126,-7.583914056582888,37.07138342736321,2.7105815528077977,4,3,0,1453,1
3,7.4461706764667746,21,0.5509901162779062,1861.6641141404273,-3.420377534960883,21.84242686299785,0.03560839389848237,5,4,0,1456,1
4,8.884821970080518,80,0.9781518846299005,2056.6971959833445,12.954390613500987,79.43387649266822,1.4663389508080948,6,5,0,1469,1
5,0.9333890315177769,77,0.16802625201343388,2229.4970008371456,7.037849099041676,60.333344288386904,1.282753701356394,0,6,0,1420,0
6,5.767667538890958,79,0.3183742688866944,1905.8987806135895,3.9689809704899712,210.17553917508897,3.3229434374712534,1,7,0,1217,0
